id,log_price,Prices,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
14942596,4.828313737,125,Condominium,Entire home/apt,5,2,Real Bed,strict,TRUE,LA,t,t,null,11/25/14,f,34.09773485,-118.4431342,Centrally Located Modern Luxury,Bel Air/Beverly Crest,7,91,90077,2,4
13507664,5.710427017,302,Loft,Entire home/apt,8,2,Real Bed,moderate,TRUE,Chicago,t,t,100%,2/25/13,f,41.89504804,-87.65448849,Penthouse Art Gallery Amazing Views,River West,104,98,60642,3,3
11065145,4.17438727,65,House,Private room,1,3,Real Bed,moderate,FALSE,DC,t,t,100%,11/25/11,f,38.92498624,-77.02830836,Central spot (3) - near metro & bus,Columbia Heights,44,95,20009,1,1
10363359,5.043425117,155,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,5/17/12,t,40.75956568,-73.9286334,Stay in Solar Powered Apartment in NYC!!!,Astoria,37,99,11106,1,3
19971002,5.393627546,220,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,Boston,t,f,null,7/27/15,f,42.36492962,-71.05645065,North End Apartment!,North End,3,100,2113,2,2
3282171,5.703782475,300,Condominium,Entire home/apt,4,1,Real Bed,moderate,FALSE,SF,t,f,100%,4/10/13,f,37.7645507,-122.4291783,120 Year Old Charming Edwardian - Entire Space,The Castro,2,80,94114,2,2
20728160,4.787491743,120,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,12/29/15,f,40.79772344,-73.96260442,Spacious 1 BR by Central Park!,Upper West Side,11,96,null,1,2
12987198,4.553876892,95,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,6/24/14,f,34.1395078,-118.339735,Feel good atmosphere in studio city,null,0,null,90068,1,2
7869049,5.075173815,160,Apartment,Entire home/apt,4,2,Real Bed,moderate,TRUE,NYC,t,t,100%,1/4/12,f,40.71664107,-73.93878286,LXRY 2BR+2BA CONDO W POOL + PARKING,Williamsburg,3,93,11211,2,2
19119608,4.48863637,89,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,Boston,t,f,100%,8/23/16,t,42.36665339,-71.05398737,New Terrific 1BR/1BA Apt in Historic North End,North End,4,100,2109,1,1
12913879,5.288267031,198,Apartment,Entire home/apt,7,2,Real Bed,moderate,TRUE,LA,t,t,100%,7/7/16,f,34.05414368,-118.2625676,Tuscan Resort Oasis 5 beds in DTLA,null,15,97,90017,2,5
17223934,5.192956851,180,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,5/20/16,t,40.74742381,-73.98848826,Sunny Studio w/ two beds by Empire State Building!,Midtown,98,92,10001,0,2
5959165,4.060443011,58,Townhouse,Private room,2,1.5,Real Bed,flexible,FALSE,DC,t,t,100%,10/13/16,f,38.90131649,-76.95008768,Private Room and Bathroom in Brand New Townhome,null,8,97,20019,1,1
3380546,5.010635294,150,House,Entire home/apt,6,3,Real Bed,flexible,FALSE,LA,t,f,null,7/10/15,f,34.13753795,-118.0635945,豪华华人富人区，园岭孔雀自由行走,null,3,80,91007,3,3
5336338,4.828313737,125,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,7/24/12,f,40.79196381,-73.97064658,1 FLOOR OF A BROWNSTONE WITH GARDEN,Upper West Side,57,92,10025,1,1
8628190,4.787491743,120,Apartment,Private room,2,1,Real Bed,strict,TRUE,SF,t,t,null,9/11/15,f,37.78805423,-122.4242398,Master room in luxury penthouse,Western Addition/NOPA,6,100,94109,1,1
17073231,4.787491743,120,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,null,1/29/13,f,40.73093733,-73.95356351,1 bdr apt north Williamsburg,Greenpoint,3,80,11222,1,2
4329515,4.605170186,100,House,Entire home/apt,2,1,Couch,flexible,TRUE,LA,t,f,null,7/10/16,f,34.63417543,-118.2513962,Couch with Private Bathroom in Nice Home,null,0,null,93551,4,1
1307667,4.605170186,100,Apartment,Private room,1,1,Real Bed,flexible,FALSE,Boston,t,f,100%,8/13/17,t,42.30796052,-71.06027379,Clean private room,Dorchester,0,null,2122,0,1
17231011,7.170119543,1300,Apartment,Private room,1,1,Real Bed,strict,FALSE,NYC,t,t,null,7/7/14,f,40.71183035,-73.94918432,Sunny Williamsburg Sublet,Williamsburg,0,null,11211,1,1
16272643,2.944438979,19,Other,Private room,1,0.5,Couch,flexible,FALSE,SF,t,t,null,4/12/14,f,37.79315633,-122.405857,Chair in Jeff Goodby’s Office,Chinatown,0,null,94108,1,1
9705782,4.634728988,103,Townhouse,Entire home/apt,2,1.5,Real Bed,strict,TRUE,NYC,t,t,100%,3/5/17,t,40.69142103,-73.93455131,919 Lafayette Avenue Brooklyn Townhouse,Bedford-Stuyvesant,0,null,11221,1,1
15547496,5.545177444,256,Apartment,Entire home/apt,4,2,Real Bed,flexible,TRUE,LA,t,f,92%,7/1/16,f,34.06492372,-118.4414582,Luxury 2BR Westwood apt - 1 block from UCLA,Westwood,0,null,90024,2,2
622134,4.442651256,85,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,null,12/1/14,f,40.72150499,-73.99394816,1 bedroom in sunny Nolita apartment,Nolita,4,100,10012,1,1
9028771,4.369447852,79,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,DC,t,f,null,1/18/17,t,38.92204894,-77.04655247,Beautiful DC Apt in Safe/Fun/Central Location,Kalorama,0,null,20009,1,1
8881728,4.65396035,105,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,12/7/14,f,40.77205773,-73.91124449,"Apt in Astoria, Queens.15min to NYC",Astoria,63,98,11105,1,2
3061561,4.828313737,125,Condominium,Entire home/apt,2,1,Airbed,flexible,TRUE,DC,t,f,null,7/5/16,f,38.91416028,-77.03752616,A Petite Elegance,Dupont Circle,0,null,20009,1,1
16243985,4.49980967,90,House,Private room,4,1,Real Bed,flexible,TRUE,DC,t,t,100%,11/3/13,f,38.98979262,-77.04603476,Mid-Century in Rock Creek Park,Colonial Village,87,97,20012,1,3
17532151,3.496507561,33,House,Private room,2,0.5,Real Bed,moderate,FALSE,LA,t,f,100%,7/19/15,f,34.00498026,-117.9774862,安静的温馨港湾,null,1,100,91745,1,1
7849689,4.59511985,99,Apartment,Entire home/apt,8,1,Real Bed,strict,TRUE,DC,t,t,100%,3/3/16,f,38.91043852,-77.00487248,"SUPER CLEAN, COZY AND IN THE MIDDLE OF THE DC!",Eckington,13,94,20002,1,6
16362876,4.86753445,130,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,f,null,3/12/16,f,40.79795151,-73.96198618,Cozy 1-br UWS in front of Central Park,Upper West Side,2,90,10025,1,2
18808260,5.298317367,200,Condominium,Entire home/apt,4,1,Real Bed,flexible,FALSE,DC,t,f,null,4/8/14,f,38.96281454,-77.03195861,SB's Lounge,Brightwood,3,100,20011,1,2
16390686,5.446737372,232,Apartment,Entire home/apt,6,2.5,Real Bed,strict,TRUE,LA,t,f,100%,7/4/12,f,34.04826104,-118.2594712,Artful Open Space Loft in Downtown LA,Downtown,3,100,90017,2,2
527422,5.616771098,275,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,t,null,1/6/14,f,40.69454331,-73.99547189,Amazing Brooklyn Heights 2BR+patio,Brooklyn Heights,0,null,11201,2,2
15581783,4.382026635,80,Apartment,Private room,2,1,Real Bed,flexible,FALSE,LA,t,t,null,5/29/11,f,33.98878143,-118.4387405,Master bedroom in Marina del Rey,Del Rey,0,null,90066,1,1
1466081,5.541263545,255,Apartment,Private room,2,2,Real Bed,strict,TRUE,NYC,t,t,67%,8/2/11,f,40.74695093,-74.00453833,Room in Chic Modern High Line Luxury- New!,Chelsea,1,94,10001,1,2
15405175,6.214608098,500,Apartment,Entire home/apt,8,3,Real Bed,moderate,TRUE,SF,t,f,100%,6/25/15,f,37.77250915,-122.4332026,"Victorian Home; Sleeps 8 - 3BR, 3BA",Lower Haight,19,93,94117,3,4
10678838,4.919980926,137,Apartment,Entire home/apt,7,1,Real Bed,strict,TRUE,NYC,t,t,100%,3/12/16,t,40.5693073,-73.86121983,Luxurious Country Beach Surf Loft,The Rockaways,10,98,11694,1,4
428180,4.691347882,109,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,f,null,6/7/16,f,34.09289299,-118.3482444,"Cosy apartment,  perfect location",West Hollywood,3,100,90046,1,2
20755969,4.094344562,60,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,f,100%,7/21/14,t,34.0779953,-118.3754951,Cozy suite in West Hollywood,null,9,85,90048,1,1
14761937,4.605170186,100,House,Private room,1,null,Real Bed,flexible,FALSE,LA,t,f,null,10/15/12,f,34.13166,-118.4089925,Private bedroom with bathroom,Studio City,0,null,91604,1,null
16366584,4.605170186,100,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,SF,t,f,100%,11/2/13,f,37.76167883,-122.429632,Studio by Dolores Park & Castro,The Castro,8,85,94114,1,2
19824550,4.077537444,59,Guesthouse,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,12/29/16,f,34.02173309,-118.3164753,STUDIO GUESTHOUSE WITH PRIVATE ENTRY & BATH,South LA,8,98,90018,0,1
10036516,3.951243719,52,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,7/30/13,t,40.69962323,-73.92282483,Private Room With Private Bath,Bushwick,1,100,11237,1,1
2022938,5.634789603,280,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,NYC,t,t,100%,3/15/13,t,40.76147508,-73.96411825,5 Star Luxury Apartment in Midtown Manhattan #2,Upper East Side,1,100,10022,1,1
2262461,4.276666119,72,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,DC,t,t,null,5/31/14,f,38.92533999,-77.07315862,1-bdrm Flat in BEST Location!,Glover Park,5,92,20007,1,2
1466627,4.86753445,130,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,null,10/31/12,f,40.68688913,-73.96249115,"Cozy Apartment Sublet (Clinton Hill, Brooklyn)",Clinton Hill,1,100,11238,1,1
18488781,4.49980967,90,Apartment,Entire home/apt,4,1,Real Bed,strict,FALSE,Boston,t,f,100%,12/5/11,f,42.35198258,-71.06111589,Center of The City - Entire Apartment,Chinatown,88,97,2111,1,2
16734307,5.783825182,325,House,Entire home/apt,10,2,Real Bed,flexible,FALSE,LA,t,t,100%,10/9/13,t,34.03181693,-118.2811037,"Quiet Street with USC,  Rams, and  DTLA Access",West Adams,0,null,90007,4,8
3783639,4.744932128,115,Loft,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,5/2/13,f,34.05965639,-118.2803354,Bright Artist's Loft w/ View,Westlake,17,100,90057,1,2
3791415,5.828945618,340,Apartment,Entire home/apt,6,2,Real Bed,flexible,FALSE,SF,t,f,null,4/7/17,t,37.77655702,-122.4168751,"SF Luxury Private 2BD/2BA, Close to everything!",SoMa,0,null,94103,2,5
20693444,4.905274778,135,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,Boston,t,t,90%,8/8/15,f,42.36646544,-71.05375656,"In the heart of North End, Boston.",North End,63,96,2113,1,2
1979122,5.703782475,300,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,DC,t,f,100%,11/27/12,f,38.89125487,-76.98961383,Brand New English Basement close to Capitol,Capitol Hill,2,100,20002,2,2
10963158,3.295836866,27,House,Private room,2,2.5,Real Bed,strict,TRUE,Chicago,t,t,100%,10/16/14,f,41.88405918,-87.70911948,Fort Washington Celestial Room,Garfield Park,110,95,60624,1,1
7183253,4.605170186,100,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,83%,10/1/14,f,34.00562711,-118.3466235,Serene Bungalow with Mountain Views,Baldwin Hills,9,80,90008,1,1
5756476,4.65396035,105,Loft,Private room,1,1,Real Bed,flexible,FALSE,LA,t,f,null,9/24/13,f,34.03695969,-118.2176934,Cozy Cabin overlooks Arts District,Boyle Heights,0,null,90023,1,1
9453249,3.713572067,41,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,6/10/16,t,40.67500983,-73.89192628,Cozy Bohemian Oasis #2,East New York,42,81,11207,1,1
6903305,3.912023005,50,Apartment,Private room,2,1,Real Bed,moderate,FALSE,NYC,t,t,null,5/20/14,f,40.69574425,-73.92859644,Quiet room in Bushwick!,Bushwick,10,90,11221,1,1
17549299,5.043425117,155,Apartment,Entire home/apt,4,2,Real Bed,strict,TRUE,LA,t,t,100%,11/11/11,f,34.09336539,-118.3435622,Rocking Hollywood Loft: Full place,West Hollywood,13,98,90046,2,2
6742680,4.976733742,145,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,Chicago,t,t,100%,6/9/14,f,41.98285309,-87.67257639,Luxury Suite in Andersonville,Andersonville,53,100,60660,1,1
6675769,4.86753445,130,Apartment,Private room,2,1,Real Bed,moderate,TRUE,LA,t,f,100%,1/6/17,f,34.05465853,-118.2516736,Luxury Downtown LA Apartment,Downtown,0,null,90012,1,1
17805689,4.8978398,134,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,3/23/15,f,40.81891426,-73.93914135,Private Queen-Sized Bedroom in Awesome Apartment,Harlem,61,94,10030,1,1
9786340,3.891820298,49,House,Private room,1,2,Real Bed,moderate,FALSE,LA,t,t,99%,4/24/16,f,34.08719323,-118.3127686,Hollywood Cozy Cabin 4,Hollywood,39,92,90038,1,1
3883996,4.49980967,90,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,null,3/5/13,f,40.71676413,-73.99368813,GIGANTIC Beautiful Bedroom in LES Apartment,Chinatown,0,null,10002,1,1
16172058,4.744932128,115,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,t,null,7/21/14,f,40.72793479,-73.95011137,1 Bed Apt in Greenpoint Brooklyn ,Greenpoint,2,100,11222,1,1
14448914,4.86753445,130,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,80%,1/3/12,f,40.69104954,-73.97356009,Adorable Studio in Heart of BKLYN,Fort Greene,37,94,11205,0,1
13226164,3.688879454,40,Apartment,Private room,4,1,Real Bed,strict,FALSE,LA,t,f,null,12/29/15,f,34.16160015,-118.3604578,Girls-Only Los Angeles Private room,Toluca Lake,4,95,91601,1,2
160994,5.799092654,330,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,Boston,t,t,null,1/4/15,f,42.35871892,-71.06958859,Great room in the heart of Beacon Hill,Beacon Hill,3,93,2114,2,2
17331957,4.634728988,103,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,70%,1/27/14,f,40.73239176,-73.99959687,Cozy West Village Studio,Greenwich Village,6,100,10011,0,1
21161707,6.551080335,700,House,Entire home/apt,9,3,Real Bed,strict,TRUE,SF,t,t,100%,8/11/14,t,37.76418565,-122.4448269,Beautiful traditional house in Ashbury Heights,Haight-Ashbury,13,100,94117,5,6
15086036,5.298317367,200,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,null,2/12/13,f,40.74804002,-73.99984506,Beautiful & conveniently-located 1 Bdrm in Chelsea,Chelsea,2,100,10001,1,1
16083105,5.231108617,187,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,Boston,t,t,100%,3/4/15,f,42.34637736,-71.08041393,2BR In the Middle of it All!,Back Bay,12,90,2116,2,2
18956621,5.298317367,200,Loft,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,5/26/11,f,40.75507887,-73.99345553,Fabulous Midtown Live/Work Loft,Hell's Kitchen,47,97,10018,1,1
15464357,4.304065093,74,Condominium,Private room,2,1,Real Bed,strict,TRUE,Chicago,t,t,100%,7/9/13,t,41.79752546,-87.62155152,Jazzy Blu GuestRM/Priv BA in Bronzeville/Hyde Park,Washington Park,42,98,60615,1,1
15988695,4.304065093,74,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,7/10/16,t,40.82097357,-73.95473,# TIMES SQUARE - 19 MinutesBIG ROOM,Hamilton Heights,25,93,10031,1,1
14883537,4.86753445,130,Apartment,Entire home/apt,3,1,Real Bed,flexible,TRUE,LA,t,t,100%,1/14/16,t,33.95902529,-118.4337937,apartment near  beach and airport,Westchester/Playa Del Rey,27,94,90293,2,2
220563,5.521460918,250,Apartment,Entire home/apt,4,2,Real Bed,moderate,TRUE,NYC,t,t,null,1/16/15,f,40.6711913,-73.98746218,Park Slope Luxury 2 Br Huge Balcony,Park Slope,14,97,11215,2,2
10488915,5.521460918,250,Condominium,Entire home/apt,6,2,Real Bed,moderate,TRUE,DC,t,t,100%,1/11/13,f,38.91161067,-77.03269287,Great Condo in Heart of  14th Street,null,3,100,20005,2,1
6018539,4.382026635,80,Apartment,Private room,2,1,Real Bed,flexible,FALSE,Boston,t,f,100%,5/24/16,t,42.36509207,-71.03646062,Sunny Room near Airport and Downtown w/Breakfast,East Boston,125,97,2128,1,1
18431597,4.86753445,130,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,4/3/12,f,40.69584053,-73.98308355,Gorgeous 1BR Brooklyn Apt. 1 stop from Manhattan,Downtown Brooklyn,5,96,11201,1,1
8990039,4.442651256,85,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,null,9/25/13,f,40.59243842,-73.95632782,spacious private rooms in 5bd 4bth,Sheepshead Bay,0,null,11235,1,1
8405099,4.553876892,95,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,3/30/11,f,40.73708099,-73.95453779,Sunny Greenpoint Designer's Pad!,Greenpoint,9,94,11222,1,1
2026952,5.991464547,400,House,Private room,2,0.5,Pull-out Sofa,flexible,FALSE,SF,t,f,null,9/3/12,f,37.75968857,-122.4678776,Room in Charming Inner Sunset House,Inner Sunset,0,null,94122,1,1
19803462,5.517452896,249,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,6/2/14,t,40.7188268,-73.9971582,BEAUTIFUL DESIGNER SOHO LOFT,Chinatown,91,96,10013,2,2
9809959,5.010635294,150,Guesthouse,Private room,3,1,Real Bed,strict,TRUE,LA,t,t,100%,3/23/16,f,34.12387328,-118.3767791,Hollywood Hills Private Guest Suite-Amazing View,null,0,null,90046,1,2
6650886,4.094344562,60,Villa,Private room,2,1,Real Bed,strict,FALSE,LA,t,t,100%,11/2/15,f,34.09463631,-118.0180884,"近市区好莱坞.独立卫生间,私家免费车位豪华安静餐厅方便",null,1,80,91732,1,1
17557877,3.912023005,50,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,11/11/13,f,40.71326246,-73.95419683,Room in cozy Prime-Williamsburg Apt,Williamsburg,0,null,11211,1,1
6404201,3.737669618,42,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,90%,7/8/14,f,34.05504726,-118.3024695,Large Victorian Style Room,Mid-Wilshire,10,98,90006,1,2
8324409,5.517452896,249,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,SF,t,f,90%,4/28/17,t,37.78949425,-122.3939037,Modern cozy place,SoMa,0,null,94105,1,3
15408605,5.783825182,325,Townhouse,Entire home/apt,8,1,Real Bed,moderate,TRUE,NYC,t,t,20%,7/1/13,t,40.80202425,-73.94479102,IMMACULATE 3BR APT W  OUTDOORSPACE,East Harlem,5,95,10035,3,3
112359,4.65396035,105,Condominium,Shared room,1,1,Real Bed,moderate,TRUE,NYC,t,f,90%,8/1/17,t,40.78611607,-73.95359056,Upper East Side Condo One Block from Central Park,Upper East Side,4,100,10128,1,1
16615968,5.075173815,160,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,9/14/13,f,40.7238512,-73.94579929,Newly Renovated Greenpoint Abode,Greenpoint,14,100,11222,2,2
20789361,4.49980967,90,Apartment,Entire home/apt,3,2,Real Bed,flexible,FALSE,DC,t,f,100%,5/3/14,f,38.93487888,-77.02013557,ShineHome,Park View,0,null,20010,2,2
9525849,4.820281566,124,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,11/9/14,t,34.05602394,-118.4218445,"CENTURY CITY RETREAT near FOX STUDIOS,UCLA- DUPLEX",Westside,21,97,90025,1,1
16478910,4.382026635,80,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,null,6/26/11,f,40.66249048,-73.95841362,Spacious 1 bedroom off Prospect Pk,Lefferts Garden,2,100,11225,1,1
17608425,4.663439094,106,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,100%,7/30/14,f,33.97268817,-118.4255303,Private Room with Private Entrance,Westchester/Playa Del Rey,48,95,90094,1,1
17209802,5.521460918,250,Apartment,Shared room,3,1,Airbed,flexible,FALSE,SF,t,t,null,10/17/13,f,37.79617419,-122.4316143,Couch Space with a view,Pacific Heights,1,null,94123,1,1
5857692,4.709530201,111,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,11/19/13,f,40.67403837,-74.0102081,Designer's Red Hook Apartment,Red Hook,28,96,11231,0,2
16553448,4.65396035,105,Condominium,Entire home/apt,3,1,Real Bed,moderate,FALSE,Chicago,t,t,100%,7/30/15,f,41.98996684,-87.66795455,Cheery Vintage Garden Apartment,Edgewater,46,98,60660,1,1
18068835,4.094344562,60,Guesthouse,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,null,7/22/17,f,40.65083306,-73.93194193,Latoya’s quiet space,East Flatbush,0,null,11203,0,1
11592012,5.075173815,160,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,f,100%,8/7/09,f,33.99723543,-118.4765006,"Sunny Apt, walk to Venice Beach",null,17,89,90291,2,2
1922967,5.988961417,399,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,NYC,t,t,0%,1/31/16,f,40.73562515,-74.00591411,Amazing West Village studio all to yourself! (:,West Village,0,null,10014,0,2
767837,3.688879454,40,House,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,null,5/29/14,f,40.64584066,-73.97302701,A Dreamy Brooklyn Solarium nearby Prospect Park!,Kensington,1,100,11218,1,1
7225814,5.703782475,300,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,f,null,9/30/13,f,40.76244442,-73.96214715,Beautiful and great located UES apt,Upper East Side,2,90,10065,1,2
16559061,4.48863637,89,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,8/29/12,f,34.14790415,-118.1279555,Mid Century SkyAir2 - 1B1B Caltech Prime Pasadena!,Pasadena,14,100,91106,1,1
14265180,4.955827058,142,Apartment,Private room,1,1,Real Bed,moderate,FALSE,NYC,t,t,100%,8/21/12,f,40.78754433,-73.9698928,Great Apt Steps from Central Park,Upper West Side,71,98,10024,1,1
16003867,6.212606096,499,House,Entire home/apt,8,3,Real Bed,strict,TRUE,SF,t,t,100%,2/10/15,f,37.77857563,-122.4492029,"Beautiful house, ideally situated.",Richmond District,11,98,94118,4,5
18916048,4.941642423,140,Loft,Entire home/apt,2,1.5,Real Bed,moderate,TRUE,SF,t,f,100%,11/16/13,f,37.77856555,-122.4040136,"Sunny, Spacious Loft in SOMA",SoMa,5,96,94107,1,1
19381528,4.442651256,85,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,9/18/15,t,40.70336722,-73.93070969,Bushwick Oasis,Bushwick,91,97,11237,1,1
17318140,4.605170186,100,Bed & Breakfast,Private room,2,1,Real Bed,flexible,FALSE,DC,t,f,100%,6/25/11,t,38.91097015,-77.08699571,Beautiful Sunny Bedroom Suite w/ Adjoining Balcony,null,2,90,null,1,1
5114143,4.605170186,100,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,6/3/17,t,40.75998182,-73.96453648,Cozy Private Room in Midtown Manhattan,Midtown East,19,96,10022,1,1
6881600,5.762051383,318,Townhouse,Entire home/apt,6,2.5,Real Bed,strict,TRUE,DC,t,t,100%,9/23/13,f,38.90159563,-77.00027866,3BR/2.5BA H St/Union Station home,Near Northeast/H Street Corridor,38,99,20002,3,3
19040,4.48863637,89,Apartment,Entire home/apt,4,1,Real Bed,strict,FALSE,NYC,t,f,100%,5/12/16,f,40.77181461,-73.95145443,Quiet 5***** star UES apartment,Upper East Side,71,91,10075,0,1
